# y m d
1323	1	16
1324	2	4
1325	1	24
1326	1	14
1327	2	1
1328	1	21
1329	2	8
1330	1	28
1331	1	18
1332	2	6
1333	1	25
1334	1	15
1335	2	3
1336	1	23
1337	1	11
1338	1	30
1339	1	19
1340	2	7
1341	1	27
1342	1	16
1343	2	4
1344	1	25
1345	1	13
1346	2	1
1347	1	21
1348	2	9
1349	1	28
1350	1	18
1351	2	6
1352	1	26
1353	1	15
1354	2	3
1355	1	23
1356	1	12
1357	1	29
1358	1	19
1359	2	7
1360	1	28
1361	1	16
1362	2	4
1363	1	24
1364	1	13
1365	1	31
1366	1	20
1367	2	8
1368	1	29
1369	1	18
1370	2	6
1371	1	26
1372	1	15
1373	2	2
1374	1	22
1375	2	10
1376	1	30
1377	1	19
1378	2	7
1379	1	28
1380	1	17
1381	2	4
1382	1	24
1383	1	13
1384	2	1
1385	1	20
1386	2	8
1387	1	29
1388	1	18
1389	2	5
1390	1	25
1391	1	14
1392	2	2
1393	1	22
1394	2	10
1395	1	30
1396	1	20
1397	2	7
1398	1	27
1399	1	16
1400	2	4
1401	1	24
1402	1	14
1403	2	2
1404	1	22
1405	2	9
1406	1	30
1407	1	19
1408	2	7
1409	1	26
1410	1	15
1411	2	3
1412	1	24
1413	2	11
1414	1	31
1415	1	21
1416	2	9
1417	1	28
1418	1	17
1419	2	4
1420	1	25
1421	1	14
1422	2	2
1423	1	22
1424	2	10
1425	1	29
1426	1	18
1427	2	6
1428	1	26
1429	1	15
1430	2	3
1431	1	24
1432	2	12
1433	1	31
1434	1	20
1435	2	8
1436	1	28
1437	1	16
1438	2	4
1439	1	25
1440	2	13
1441	2	2
1442	1	22
1443	2	10
1444	1	30
1445	1	18
1446	2	6
1447	1	26
1448	1	16
1449	2	3
1450	1	23
1451	2	11
1452	1	31
1453	1	19
1454	2	7
1455	1	28
1456	1	17
1457	2	4
1458	1	25
1459	2	13
1460	2	2
1461	1	21
1462	2	9
1463	1	29
1464	1	18
1465	2	6
1466	1	26
1467	1	16
1468	2	4
1469	1	23
1470	2	11
1471	1	31
1472	1	20
1473	2	7
1474	1	28
1475	1	17
1476	2	5
1477	1	25
1478	2	13
1479	2	2
1480	1	22
1481	2	8
1482	1	29
1483	1	18
1484	2	7
1485	1	26
1486	1	15
1487	2	3
1488	1	23
1489	2	10
1490	1	30
1491	1	20
1492	2	8
1493	1	28
1494	1	17
1495	2	5
1496	1	25
1497	2	12
1498	2	1
1499	1	21
1500	2	9
1501	1	30
1502	1	19
1503	2	8
1504	1	28
1505	2	15
1506	2	4
1507	1	24
1508	2	12
1509	1	31
1510	1	21
1511	2	9
1512	1	29
1513	1	18
1514	2	5
1515	1	25
1516	2	13
1517	2	2
1518	1	22
1519	2	10
1520	1	31
1521	1	19
1522	2	7
1523	1	27
1524	2	15
1525	2	3
1526	1	23
1527	2	12
1528	2	1
1529	1	21
1530	2	9
1531	1	29
1532	1	18
1533	2	5
1534	1	25
1535	2	13
1536	2	2
1537	1	22
1538	2	10
1539	1	31
1540	1	20
1541	2	7
1542	1	27
1543	2	14
1544	2	4
1545	1	23
1546	2	12
1547	2	1
1548	1	21
1549	2	8
1550	1	28
1551	1	17
1552	2	5
1553	1	25
1554	2	13
1555	2	3
1556	1	23
1557	2	10
1558	1	30
1559	1	19
1560	2	7
1561	1	26
1562	2	14
1563	2	4
1564	1	24
1565	2	12
1566	2	1
1567	1	21
1568	2	9
1569	1	28
1570	2	16
1571	2	5
1572	1	26
1573	2	13
1574	2	2
1575	1	23
1576	2	10
1577	1	29
1578	1	19
1579	2	7
1580	1	27
1581	2	14
1582	2	4
1583	1	24
1584	2	12
1585	1	31
1586	1	20
1587	2	8
1588	1	28
1589	2	15
1590	2	5
1591	1	26
1592	2	14
1593	2	2
1594	1	22
1595	2	10
1596	1	30
1597	1	18
1598	2	6
1599	1	27
1600	2	15
1601	2	4
1602	1	24
1603	2	11
1604	2	1
1605	1	20
1606	2	8
1607	1	28
1608	2	17
1609	2	5
1610	1	25
1611	2	13
1612	2	2
1613	1	21
1614	2	9
1615	1	30
1616	1	19
1617	2	6
1618	1	27
1619	2	15
1620	2	4
1621	1	23
1622	2	11
1623	1	31
1624	1	21
1625	2	8
1626	1	28
1627	2	16
1628	2	6
1629	1	25
1630	2	13
1631	2	2
1632	1	22
1633	2	9
1634	1	30
1635	2	18
1636	2	7
1637	1	27
1638	2	14
1639	2	3
1640	1	23
1641	2	10
1642	1	31
1643	1	21
1644	2	9
1645	1	28
1646	2	16
1647	2	5
1648	1	25
1649	2	12
1650	2	1
1651	1	22
1652	2	10
1653	1	30
1654	2	18
1655	2	7
1656	1	27
1657	2	14
1658	2	3
1659	1	23
1660	2	11
1661	1	31
1662	1	21
1663	2	9
1664	1	29
1665	2	15
1666	2	4
1667	1	25
1668	2	13
1669	2	1
1670	1	22
1671	2	10
1672	1	30
1673	2	17
1674	2	6
1675	1	26
1676	2	14
1677	2	3
1678	1	23
1679	2	11
1680	2	1
1681	1	20
1682	2	8
1683	1	28
1684	2	16
1685	2	4
1686	1	25
1687	2	13
1688	2	2
1689	1	22
1690	2	10
1691	1	30
1692	2	18
1693	2	6
1694	1	26
1695	2	14
1696	2	4
1697	1	23
1698	2	11
1699	2	1
1700	2	19
1701	2	8
1702	1	28
1703	2	16
1704	2	6
1705	1	26
1706	2	14
1707	2	3
1708	1	23
1709	2	10
1710	1	30
1711	2	18
1712	2	7
1713	1	27
1714	2	15
1715	2	5
1716	1	25
1717	2	12
1718	2	1
1719	2	20
1720	2	9
1721	1	28
1722	2	16
1723	2	6
1724	1	27
1725	2	14
1726	2	3
1727	1	23
1728	2	10
1729	1	30
1730	2	18
1731	2	7
1732	1	28
1733	2	15
1734	2	4
1735	1	24
1736	2	12
1737	1	31
1738	2	19
1739	2	9
1740	1	29
1741	2	16
1742	2	6
1743	1	26
1744	2	14
1745	2	2
1746	1	22
1747	2	10
1748	1	31
1749	2	18
1750	2	7
1751	1	28
1752	2	16
1753	2	4
1754	1	24
1755	2	12
1756	2	1
1757	2	19
1758	2	9
1759	1	29
1760	2	17
1761	2	6
1762	1	26
1763	2	13
1764	2	2
1765	2	20
1766	2	10
1767	1	31
1768	2	19
1769	2	7
1770	1	27
1771	2	15
1772	2	4
1773	1	23
1774	2	11
1775	2	1
1776	2	20
1777	2	9
1778	1	29
1779	2	17
1780	2	6
1781	1	25
1782	2	13
1783	2	2
1784	2	21
1785	2	10
1786	1	31
1787	2	19
1788	2	8
1789	1	27
1790	2	14
1791	2	4
1792	1	24
1793	2	11
1794	2	1
1795	2	20
1796	2	9
1797	1	28
1798	2	16
1799	2	5
1800	1	26
1801	2	14
1802	2	3
1803	2	22
1804	2	12
1805	1	31
1806	2	19
1807	2	8
1808	1	28
1809	2	15
1810	2	5
1811	1	25
1812	2	13
1813	2	2
1814	2	21
1815	2	10
1816	1	30
1817	2	17
1818	2	6
1819	1	27
1820	2	15
1821	2	3
1822	2	22
1823	2	11
1824	2	1
1825	2	18
1826	2	7
1827	1	28
1828	2	16
1829	2	5
1830	2	24
1831	2	13
1832	2	2
1833	2	20
1834	2	9
1835	1	29
1836	2	17
1837	2	6
1838	1	27
1839	2	15
1840	2	4
1841	2	22
1842	2	11
1843	1	31
1844	2	19
1845	2	7
1846	1	28
1847	2	16
1848	2	6
1849	2	23
1850	2	13
1851	2	2
1852	2	20
1853	2	9
1854	1	29
1855	2	17
1856	2	7
1857	1	26
1858	2	14
1859	2	3
1860	2	22
1861	2	10
1862	1	31
1863	2	19
1864	2	8
1865	1	28
1866	2	16
1867	2	5
1868	2	24
1869	2	12
1870	2	1
1871	2	20
1872	2	10
1873	1	29
1874	2	17
1875	2	7
1876	1	27
1877	2	14
1878	2	3
1879	2	22
1880	2	11
1881	1	30
1882	2	19
1883	2	8
1884	1	29
1885	2	15
1886	2	4
1887	2	23
1888	2	12
1889	2	1
1890	2	20
1891	2	10
1892	1	30
1893	2	17
1894	2	6
1895	2	25
1896	2	14
1897	2	2
1898	2	21
1899	2	11
1900	2	1
1901	2	20
1902	2	9
1903	1	29
1904	2	17
1905	2	5
1906	2	24
1907	2	13
1908	2	3
1909	2	21
1910	2	10
1911	1	31
1912	2	19
1913	2	7
1914	2	25
1915	2	15
1916	2	4
1917	2	22
1918	2	12
1919	2	1
1920	2	20
1921	2	8
1922	1	28
1923	2	16
1924	2	5
1925	2	24
1926	2	13
1927	2	3
1928	2	22
1929	2	10
1930	1	30
1931	2	18
1932	2	7
1933	2	25
1934	2	14
1935	2	4
1936	2	23
1937	2	12
1938	2	1
1939	2	20
1940	2	9
1941	1	28
1942	2	16
1943	2	5
1944	2	25
1945	2	13
1946	2	3
1947	2	21
1948	2	10
1949	1	29
1950	2	17
1951	2	7
1952	2	26
1953	2	15
1954	2	4
1955	2	23
1956	2	12
1957	1	31
1958	2	19
1959	2	8
1960	2	27
1961	2	16
1962	2	5
1963	2	25
1964	2	14
1965	2	2
1966	2	21
1967	2	10
1968	1	30
1969	2	17
1970	2	7
1971	2	26
1972	2	15
1973	2	4
1974	2	23
1975	2	12
1976	2	1
1977	2	19
1978	2	8
1979	2	27
1980	2	17
1981	2	5
1982	2	24
1983	2	13
1984	2	2
1985	2	20
1986	2	9
1987	1	30
1988	2	18
1989	2	7
1990	2	26
1991	2	15
1992	2	4
1993	2	22
1994	2	11
1995	1	31
1996	2	19
1997	2	8
1998	2	27
1999	2	17
2000	2	6
2001	2	24
2002	2	13
2003	2	2
2004	2	21
2005	2	9
2006	1	30
2007	2	18
2008	2	8
2009	2	25
2010	2	14
2011	2	3
2012	2	22
2013	2	11
2014	1	31
2015	2	19
2016	2	9
2017	2	27
2018	2	16
2019	2	5
2020	2	24
2021	2	12
2022	2	2
2023	2	21
2024	2	10
2025	3	1
2026	2	18
2027	2	7
2028	2	26
2029	2	14
2030	2	3
2031	2	22
2032	2	12
2033	1	31
2034	2	19
2035	2	9
2036	2	28
2037	2	16
2038	2	5
2039	2	24
2040	2	13
2041	2	2
2042	2	21
2043	2	10
2044	2	29
2045	2	17
2046	2	6
2047	2	25
2048	2	14
2049	2	3
2050	2	22
2051	2	12
2052	2	1
2053	2	19
2054	2	8
2055	2	27
2056	2	16
2057	2	4
2058	2	23
2059	2	13
2060	2	3
2061	2	21
2062	2	10
2063	3	1
2064	2	18
2065	2	6
2066	2	25
2067	2	14
2068	2	4
2069	2	22
2070	2	12
2071	2	1
2072	2	19
2073	2	7
2074	2	26
2075	2	16
2076	2	5
2077	2	23
2078	2	13
2079	2	2
2080	2	21
2081	2	9
2082	2	28
2083	2	17
2084	2	7
2085	2	25
2086	2	14
2087	2	4
2088	2	23
2089	2	11
2090	3	2
2091	2	19
2092	2	8
2093	2	26
2094	2	16
2095	2	5
2096	2	24
2097	2	13
2098	2	2
2099	2	21
2100	2	10
2101	2	28
2102	2	18
2103	2	8
2104	2	27
2105	2	15
2106	2	4
2107	2	23
2108	2	12
2109	3	2
2110	2	19
2111	2	9
2112	2	28
2113	2	17
2114	2	6
2115	2	25
2116	2	14
2117	2	2
2118	2	21
2119	2	10
2120	2	29
2121	2	18
2122	2	8
2123	2	27
2124	2	16
2125	2	4
2126	2	23
2127	2	12
2128	3	2
2129	2	19
2130	2	9
2131	2	28
2132	2	17
2133	2	6
2134	2	24
2135	2	13
2136	2	3
2137	2	21
2138	2	10
2139	3	1
2140	2	19
2141	2	7
2142	2	26
2143	2	15
2144	2	4
2145	2	22
2146	2	12
2147	3	3
2148	2	20
2149	2	9
2150	2	28
2151	2	17
2152	2	6
2153	2	24
2154	2	13
2155	3	4
2156	2	22
2157	2	10
2158	3	1
2159	2	19
2160	2	8
2161	2	25
2162	2	15
2163	2	4
2164	2	23
2165	2	12
2166	3	3
2167	2	20
2168	2	9
2169	2	27
2170	2	16
2171	2	5
2172	2	24
2173	2	13
2174	3	4
2175	2	22
2176	2	11
2177	3	1
2178	2	18
2179	2	7
2180	2	26
2181	2	14
2182	2	4
2183	2	23
2184	2	13
2185	3	3
2186	2	20
2187	2	9
2188	2	28
2189	2	16
2190	2	5
2191	2	24
2192	2	14
2193	3	4
2194	2	21
2195	2	11
2196	2	29
2197	2	17
2198	2	7
2199	2	26
2200	2	15
2201	2	5
2202	2	24
2203	2	13
2204	3	3
2205	2	20
2206	2	9
2207	2	28
2208	2	18
2209	2	6
2210	2	25
2211	2	15
2212	3	5
2213	2	22
2214	2	11
2215	3	2
2216	2	19
2217	2	8
2218	2	27
2219	2	16
2220	3	6
2221	2	24
2222	2	13
2223	3	3
2224	2	21
2225	2	9
2226	2	28
2227	2	18
2228	2	7
2229	2	25
2230	2	14
2231	3	5
2232	2	22
2233	2	10
2234	3	1
2235	2	19
2236	2	9
2237	2	27
2238	2	16
2239	3	7
2240	2	24
2241	2	12
2242	3	3
2243	2	20
2244	2	10
2245	2	28
2246	2	18
2247	2	7
2248	2	26
2249	2	14
2250	3	5
2251	2	22
2252	2	11
2253	3	1
2254	2	19
2255	2	8
2256	2	27
2257	2	16
2258	3	6
2259	2	23
2260	2	13
2261	3	3
2262	2	20
2263	2	10
2264	2	29
2265	2	17
2266	2	6
2267	2	25
2268	2	14
2269	3	4
2270	2	22
2271	2	11
2272	3	1
2273	2	19
2274	2	8
2275	2	27
2276	2	16
2277	3	6
2278	2	23
2279	2	12
2280	3	3
2281	2	20
2282	2	10
2283	3	1
2284	2	18
2285	3	7
2286	2	25
2287	2	14
2288	3	4
2289	2	22
2290	2	11
2291	3	2
2292	2	19
2293	2	7
2294	2	26
2295	2	15
2296	3	5
2297	2	23
2298	2	13
2299	3	4
2300	2	21
2301	2	10
2302	3	1
2303	2	18
2304	3	8
2305	2	25
2306	2	15
2307	3	6
2308	2	24
2309	2	12
2310	3	3
2311	2	20
2312	2	9
2313	2	27
2314	2	16
2315	3	7
2316	2	25
2317	2	13
2318	3	4
2319	2	22
2320	2	11
2321	2	28
2322	2	18
2323	3	9
2324	2	26
2325	2	15
2326	3	6
2327	2	23
2328	2	12
2329	3	2
2330	2	19
2331	2	8
2332	2	27
2333	2	16
2334	3	7
2335	2	25
2336	2	14
2337	3	4
2338	2	21
2339	2	10
2340	2	29
2341	2	17
2342	3	9
2343	2	26
2344	2	16
2345	3	6
2346	2	23
2347	2	12
2348	3	1
2349	2	19
2350	3	10
2351	2	28
2352	2	17
2353	3	7
2354	2	24
2355	2	13
2356	3	3
2357	2	20
2358	2	10
2359	3	1
2360	2	18
2361	3	9
2362	2	26
2363	2	15
2364	3	5
2365	2	22
2366	2	11
2367	3	2
2368	2	20
2369	3	10
2370	2	28
2371	2	17
2372	3	7
2373	2	24
2374	2	13
2375	3	4
2376	2	21
2377	2	10
2378	3	1
2379	2	18
2380	3	8
2381	2	26
2382	2	15
2383	3	5
2384	2	23
2385	2	11
2386	3	2
2387	2	20
2388	3	10
2389	2	27
2390	2	16
2391	3	7
2392	2	24
2393	2	12
2394	3	3
2395	2	21
2396	2	11
2397	3	1
2398	2	18
2399	3	9
2400	2	26
2401	2	14
2402	3	5
2403	2	22
2404	2	12
2405	3	2
2406	2	20
2407	3	11
2408	2	28
2409	2	16
2410	3	6
2411	2	24
2412	2	13
2413	3	3
2414	2	21
2415	3	12
2416	2	29
2417	2	17
2418	3	8
2419	2	25
2420	2	15
2421	3	5
2422	2	22
2423	2	12
2424	3	2
2425	2	19
2426	3	10
2427	2	27
2428	2	16
2429	3	6
2430	2	24
2431	2	13
2432	3	3
2433	2	21
2434	3	12
2435	3	1
2436	2	18
2437	3	8
2438	2	25
2439	2	15
2440	3	5
2441	2	22
2442	2	12
2443	3	2
2444	2	19
2445	3	9
2446	2	26
2447	2	16
2448	3	6
2449	2	24
2450	2	13
2451	3	4
2452	2	21
2453	3	11
2454	2	28
2455	2	17
2456	3	7
2457	2	25
2458	2	15
2459	3	6
2460	2	23
2461	2	11
2462	3	2
2463	2	19
2464	3	9
2465	2	26
2466	2	16
2467	3	7
2468	2	25
2469	2	13
2470	3	4
2471	2	21
2472	3	10
2473	2	28
2474	2	17
2475	3	8
2476	2	26
2477	2	14
2478	3	5
2479	2	22
2480	3	12
2481	3	1
2482	2	19
2483	3	10
2484	2	27
2485	2	16
2486	3	7
2487	2	24
2488	2	13
2489	3	3
2490	2	20
2491	3	11
2492	2	29
2493	2	17
2494	3	8
2495	2	26
2496	2	15
2497	3	5
2498	2	22
2499	3	13
2500	3	2
2501	2	20
2502	3	11
2503	2	28
2504	2	18
2505	3	7
2506	2	24
2507	2	14
2508	3	3
2509	2	21
2510	3	12
2511	3	2
2512	2	19
2513	3	9
2514	2	26
2515	2	15
2516	3	5
2517	2	22
2518	3	13
2519	3	3
2520	2	21
2521	3	11
2522	2	28
2523	2	17
2524	3	7
2525	2	24
2526	2	13
2527	3	4
2528	2	22
2529	3	12
2530	3	2
2531	2	19
2532	3	9
2533	2	26
2534	2	15
2535	3	6
2536	2	23
2537	3	13
2538	3	3
2539	2	20
2540	3	10
2541	2	27
2542	2	16
2543	3	7
2544	2	25
2545	3	15
2546	3	4
2547	2	22
2548	3	12
2549	3	1
2550	2	18
2551	3	9
2552	2	26
2553	2	15
2554	3	6
2555	2	23
2556	3	13
2557	3	3
2558	2	20
2559	3	11
2560	2	28
2561	2	16
2562	3	7
2563	2	25
2564	3	15
2565	3	4
2566	2	22
2567	3	12
2568	2	29
2569	2	18
2570	3	8
2571	2	26
2572	2	16
2573	3	6
2574	2	23
2575	3	14
2576	3	2
2577	2	19
2578	3	10
2579	2	27
2580	2	17
2581	3	7
2582	2	25
2583	3	16
2584	3	4
2585	2	21
2586	3	12
2587	3	1
2588	2	18
2589	3	8
2590	2	26
2591	2	16
2592	3	6
2593	2	23
2594	3	14
2595	3	3
2596	2	20
2597	3	10
2598	2	27
2599	2	17
2600	3	8
2601	2	25
2602	3	16
2603	3	5
2604	2	22
2605	3	12
2606	3	2
2607	2	19
2608	3	9
2609	2	27
2610	3	18
2611	3	7
2612	2	24
2613	3	14
2614	3	3
2615	2	21
2616	3	11
2617	2	28
2618	2	18
2619	3	9
2620	2	26
2621	3	16
2622	3	5
2623	2	22
2624	3	12
2625	3	2
2626	2	19
2627	3	10
2628	2	28
2629	3	17
2630	3	6
2631	2	23
2632	3	13
2633	3	3
2634	2	21
2635	3	12
2636	2	29
2637	2	17
2638	3	8
2639	2	25
2640	3	15
2641	3	4
2642	2	22
2643	3	13
2644	3	2
2645	2	19
2646	3	10
2647	2	27
2648	3	17
2649	3	6
2650	2	23
2651	3	14
2652	3	3
2653	2	21
2654	3	12
2655	3	1
2656	2	18
2657	3	8
2658	2	25
2659	3	16
2660	3	4
2661	2	22
2662	3	13
2663	3	2
2664	2	19
2665	3	9
2666	2	26
2667	3	17
2668	3	6
2669	2	23
2670	3	14
2671	3	4
2672	2	21
2673	3	11
2674	2	28
2675	3	19
2676	3	7
2677	2	24
2678	3	16
2679	3	5
2680	2	23
2681	3	13
2682	3	2
2683	2	19
2684	3	9
2685	2	26
2686	3	17
2687	3	7
2688	2	24
2689	3	14
2690	3	4
2691	2	21
2692	3	10
2693	2	27
2694	3	18
2695	3	8
2696	2	25
2697	3	16
2698	3	5
2699	2	22
2700	3	13
2701	3	2
2702	2	19
2703	3	10
2704	2	28
2705	3	18
2706	3	8
2707	2	25
2708	3	15
2709	3	4
2710	2	21
2711	3	12
2712	2	29
2713	3	19
2714	3	9
2715	2	26
2716	3	16
2717	3	6
2718	2	23
2719	3	14
2720	3	2
2721	2	19
2722	3	10
2723	2	28
2724	3	18
2725	3	7
2726	2	24
2727	3	15
2728	3	3
2729	2	20
2730	3	12
2731	3	1
2732	3	19
2733	3	9
2734	2	26
2735	3	17
2736	3	5
2737	2	22
2738	3	13
2739	3	2
2740	3	21
2741	3	10
2742	2	28
2743	3	19
2744	3	7
2745	2	24
2746	3	15
2747	3	4
2748	2	21
2749	3	12
2750	3	1
2751	3	20
2752	3	9
2753	2	26
2754	3	16
2755	3	5
2756	2	23
2757	3	13
2758	3	2
2759	3	22
2760	3	10
2761	2	27
2762	3	18
2763	3	7
2764	2	24
2765	3	14
2766	3	4
2767	2	21
2768	3	12
2769	3	1
2770	3	20
2771	3	9
2772	2	26
2773	3	16
2774	3	5
2775	2	23
2776	3	13
2777	3	2
2778	3	21
2779	3	11
2780	2	28
2781	3	17
2782	3	7
2783	2	24
2784	3	14
2785	3	4
2786	2	21
2787	3	12
2788	2	29
2789	3	19
2790	3	8
2791	2	25
2792	3	15
2793	3	5
2794	2	23
2795	3	14
2796	3	2
2797	3	21
2798	3	10
2799	2	27
2800	3	17
2801	3	6
2802	2	24
2803	3	15
2804	3	4
2805	3	23
2806	3	12
2807	3	1
2808	3	19
2809	3	8
2810	2	25
2811	3	16
2812	3	5
2813	2	23
2814	3	14
2815	3	3
2816	3	20
2817	3	9
2818	2	27
2819	3	18
2820	3	6
2821	2	24
2822	3	15
2823	3	4
2824	3	22
2825	3	11
2826	2	28
2827	3	19
2828	3	8
2829	2	25
2830	3	16
2831	3	6
2832	2	23
2833	3	13
2834	3	2
2835	3	21
2836	3	9
2837	2	27
2838	3	18
2839	3	7
2840	2	25
2841	3	15
2842	3	4
2843	3	22
2844	3	11
2845	2	28
2846	3	19
2847	3	9
2848	2	26
2849	3	16
2850	3	5
2851	2	22
2852	3	12
2853	3	1
2854	3	20
2855	3	10
2856	2	28
2857	3	18
2858	3	7
2859	2	24
2860	3	14
2861	3	3
2862	3	22
2863	3	11
2864	2	29
2865	3	19
2866	3	9
2867	2	26
2868	3	16
2869	3	5
2870	3	24
2871	3	13
2872	3	1
2873	3	20
2874	3	10
2875	2	28
2876	3	17
2877	3	7
2878	2	24
2879	3	14
2880	3	3
2881	3	22
2882	3	11
2883	3	1
2884	3	19
2885	3	8
2886	2	25
2887	3	16
2888	3	4
2889	3	23
2890	3	13
2891	3	2
2892	3	20
2893	3	10
2894	2	27
2895	3	18
2896	3	6
2897	2	23
2898	3	14
2899	3	4
2900	3	23
2901	3	12
2902	3	2
2903	3	21
2904	3	9
2905	2	26
2906	3	17
2907	3	6
2908	3	24
2909	3	14
2910	3	3
2911	3	22
2912	3	10
2913	2	27
2914	3	18
2915	3	7
2916	2	25
2917	3	15
2918	3	5
2919	3	24
2920	3	12
2921	3	1
2922	3	20
2923	3	9
2924	2	26
2925	3	16
2926	3	6
2927	3	25
2928	3	14
2929	3	3
2930	3	22
2931	3	11
2932	2	28
2933	3	18
2934	3	7
2935	3	26
2936	3	15
2937	3	5
2938	3	23
2939	3	13
2940	3	1
2941	3	19
2942	3	9
2943	2	26
2944	3	16
2945	3	6
2946	3	25
2947	3	14
2948	3	2
2949	3	21
2950	3	10
2951	2	28
2952	3	18
2953	3	7
2954	3	26
2955	3	16
2956	3	4
2957	3	23
2958	3	12
2959	3	1
2960	3	19
2961	3	9
2962	2	26
2963	3	17
2964	3	6
2965	3	25
2966	3	14
2967	3	3
2968	3	21
2969	3	10
2970	2	28
2971	3	19
2972	3	7
2973	3	26
2974	3	15
2975	3	4
2976	3	22
2977	3	11
2978	3	1
2979	3	20
2980	3	9
2981	2	26
2982	3	17
2983	3	6
2984	3	24
2985	3	13
2986	3	2
2987	3	21
2988	3	10
2989	2	28
2990	3	19
2991	3	8
2992	3	26
2993	3	15
2994	3	4
2995	3	23
2996	3	11
2997	3	1
